x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 y1  
7.2 0.32 0.24 5.6 0.033 23 120 0.99334 2.92 0.66 10.3 7
7.2 0.33 0.22 4.5 0.031 10 73 0.99076 2.97 0.52 12.2 7
7.6 0.22 0.34 9.7 0.035 26 143 0.9965 3.08 0.49 9.8 6
6.5 0.28 0.34 4.6 0.054 22 130 0.99193 3.2 0.46 12 7
6.9 0.3 0.29 1.3 0.053 24 189 0.99362 3.29 0.54 9.9 4
7.4 0.56 0.09 1.5 0.071 19 117 0.99496 3.22 0.53 9.8 5
7.5 0.26 0.3 4.6 0.027 29 92 0.99085 3.15 0.38 12 7
7.3 0.22 0.31 2.3 0.018 45 80 0.98936 3.06 0.34 12.9 7
6.1 0.24 0.26 1.7 0.033 61 134 0.9903 3.19 0.81 11.9 7
5.9 0.21 0.24 12.1 0.044 53 165 0.9969 3.25 0.39 9.5 5
6 0.17 0.3 7.3 0.039 39 104 0.99252 2.91 0.57 11 6
7 0.21 0.28 8.7 0.045 37 222 0.9954 3.25 0.54 10.4 6
5.7 0.25 0.27 11.5 0.04 24 120 0.99411 3.33 0.31 10.8 6
5.6 0.32 0.33 7.4 0.037 25 95 0.99268 3.25 0.49 11.1 6
6.1 0.28 0.35 12.8 0.048 63 229 0.9975 3.08 0.4 8.9 5
5.1 0.52 0.06 2.7 0.052 30 79 0.9932 3.32 0.43 9.3 5
6.1 0.6 0 1.3 0.042 24 79 0.9937 3.31 0.38 9.4 4
6.4 0.46 0.08 4.9 0.046 34 144 0.99445 3.1 0.56 10 5
6.7 0.24 0.26 5.4 0.03 15 94 0.99045 3.15 0.38 12.7 6
7.9 0.21 0.39 2 0.057 21 138 0.99176 3.05 0.52 10.9 5
7.3 0.19 0.49 15.55 0.058 50 134 0.9998 3.42 0.36 9.1 7
7.5 0.24 0.31 13.1 0.05 26 180 0.99884 3.05 0.53 9.1 6
6.8 0.17 0.74 2.4 0.053 61 182 0.9953 3.63 0.76 10.5 6
6.7 0.24 0.37 11.3 0.043 64 173 0.99632 3.08 0.53 9.9 6
7.3 0.22 0.26 1.5 0.04 32 172 0.99194 3.27 0.48 11.2 6
6.2 0.47 0.21 1 0.044 13 98 0.99345 3.14 0.46 9.2 5
6 0.24 0.34 1 0.036 52 184 0.99097 3.44 0.44 11.45 6
6.3 0.29 0.29 3.3 0.037 32 140 0.9895 3.17 0.36 12.8 7
7.1 0.43 0.61 11.8 0.045 54 155 0.9974 3.11 0.45 8.7 5
5.8 0.17 0.34 1.8 0.045 96 170 0.99035 3.38 0.9 11.8 8
8 0.23 0.28 2.7 0.048 49 165 0.9952 3.26 0.72 9.5 6
6.5 0.18 0.41 14.2 0.039 47 129 0.99678 3.28 0.72 10.3 7
6.8 0.53 0.35 3.8 0.034 26 109 0.9906 3.26 0.57 12.7 8
5.6 0.19 0.27 0.9 0.04 52 103 0.99026 3.5 0.39 11.2 5
7.2 0.34 0.23 8.9 0.105 22 155 0.99692 3.01 0.58 9.5 5
6 0.27 0.19 1.7 0.02 24 110 0.9898 3.32 0.47 12.6 7
5.7 0.22 0.2 16 0.044 41 113 0.99862 3.22 0.46 8.9 6
8.1 0.17 0.21 1.6 0.036 24 119 0.99396 3.18 0.52 10.1 6
6.3 0.13 0.42 1.1 0.043 63 146 0.99066 3.13 0.72 11.2 7
6 0.26 0.32 3.5 0.028 29 113 0.9912 3.4 0.71 12.3 7
6.6 0.22 0.23 17.3 0.047 37 118 0.99906 3.08 0.46 8.8 6
5.6 0.27 0.37 0.9 0.025 11 49 0.98845 3.29 0.33 13.1 6
8.7 0.15 0.3 1.6 0.046 29 130 0.9942 3.22 0.38 9.8 6
7.2 0.25 0.28 14.4 0.055 55 205 0.9986 3.12 0.38 9 7
8.4 0.3 0.25 17.75 0.047 25 218 1.0002 2.98 0.66 9.1 5
7.3 0.23 0.41 14.6 0.048 73 223 0.99863 3.16 0.71 9.4 6
5.8 0.23 0.27 1.8 0.043 24 69 0.9933 3.38 0.31 9.4 6
7.1 0.2 0.31 7.4 0.053 32 211 0.99587 3.31 0.59 10.4 6
6.7 0.33 0.36 6.6 0.042 34 116 0.99123 2.97 0.31 12.2 8
7.2 0.34 0.3 8.4 0.051 40 167 0.99756 3.48 0.62 9.7 5
6.3 0.2 0.4 1.5 0.037 35 107 0.9917 3.46 0.5 11.4 6
8.8 0.33 0.44 6.35 0.024 9 87 0.9917 2.96 0.4 12.6 7
6.7 0.28 0.42 3.5 0.035 43 105 0.99021 3.18 0.38 12.2 6
6.8 0.21 0.62 6.4 0.041 7 113 0.99358 2.96 0.59 10.2 5
7.3 0.14 0.49 1.1 0.038 28 99 0.9928 3.2 0.72 10.6 6
6.4 0.41 0.01 6.1 0.048 20 70 0.99362 3.19 0.42 10 5
8.2 0.35 0.4 6.3 0.039 35 162 0.9936 3.15 0.34 11.9 7
5.1 0.33 0.22 1.6 0.027 18 89 0.9893 3.51 0.38 12.5 7
7.1 0.29 0.34 7.8 0.036 49 128 0.99397 3.21 0.4 10.7 6
5.7 0.15 0.28 3.7 0.045 57 151 0.9913 3.22 0.27 11.2 6
6.8 0.3 0.23 4.6 0.061 50.5 238.5 0.9958 3.32 0.6 9.5 5
7.1 0.47 0.24 6 0.044 11 77 0.9956 3.21 0.56 9.7 5
5.8 0.3 0.38 4.9 0.039 22 86 0.98963 3.23 0.58 13.1 7
7 0.47 0.07 1.1 0.035 17 151 0.991 3.02 0.34 10.5 5
5.2 0.365 0.08 13.5 0.041 37 142 0.997 3.46 0.39 9.9 6
7.8 0.25 0.28 7.2 0.04 46 179 0.99541 3.14 0.6 10.1 6
8.5 0.3 0.28 3.1 0.054 54 174 0.99543 3.21 0.43 9.4 6
6.2 0.2 0.26 1.7 0.093 40 161 0.9924 3.44 0.66 11 5
8.2 0.34 0.29 5.2 0.076 19 92 0.99138 2.95 0.39 12.5 6
6.4 0.33 0.28 4 0.04 24 81 0.9903 3.26 0.64 12.6 7
7.1 0.26 0.34 14.4 0.067 35 189 0.9986 3.07 0.53 9.1 7
6.5 0.23 0.45 2.1 0.027 43 104 0.99054 3.02 0.52 11.3 6
6.2 0.2 0.29 11.8 0.035 21 93 0.99364 3.18 0.34 11.9 6
6.5 0.22 0.34 12 0.053 55 177 0.9983 3.52 0.44 9.9 6
6.2 0.27 0.43 7.8 0.056 48 244 0.9956 3.1 0.51 9 6
7.5 0.22 0.32 2.4 0.045 29 100 0.99135 3.08 0.6 11.3 7
7.7 0.39 0.28 4.9 0.035 36 109 0.9918 3.19 0.58 12.2 7
6.9 0.25 0.3 4.1 0.054 23 116 0.994 2.99 0.38 9.4 6
8.2 0.18 0.49 1.1 0.033 28 81 0.9923 3 0.68 10.4 7
7.3 0.19 0.27 13.9 0.057 45 155 0.99807 2.94 0.41 8.8 8
6.2 0.24 0.35 1.2 0.038 22 167 0.9912 3.1 0.48 10.6 6
6.8 0.22 0.41 6.7 0.034 39 116 0.99245 3.18 0.46 11.5 6
6.3 0.32 0.32 1.5 0.03 24 101 0.98923 3.21 0.42 13 5
7.9 0.29 0.31 7.35 0.034 37 154 0.9938 3.06 0.31 10.8 5
7.5 0.24 0.31 13 0.049 46 217 0.9985 3.08 0.53 8.8 5
6.4 0.21 0.28 5.9 0.047 29 101 0.99278 3.15 0.4 11 6
6 0.21 0.34 2 0.042 63 123 0.99052 3.44 0.42 11.4 6
5.5 0.29 0.3 1.1 0.022 20 110 0.98869 3.34 0.38 12.8 7
6.8 0.22 0.37 1.7 0.036 38 195 0.9908 3.35 0.72 12.5 6
6.9 0.22 0.31 6.3 0.029 41 131 0.99326 3.08 0.49 10.8 6
7 0.2 0.34 2.1 0.049 12 136 0.9922 3.25 0.46 11.6 7
7.3 0.19 0.27 13.9 0.057 45 155 0.99807 2.94 0.41 8.8 8
6.6 0.28 0.42 8.2 0.044 60 196 0.99562 3.14 0.48 9.4 5
7.6 0.21 0.35 1.2 0.041 7 106 0.9914 3.06 0.45 11.3 4
7.4 0.44 0.2 11.5 0.049 44 157 0.998 3.27 0.44 9 5
5 0.24 0.19 5 0.043 17 101 0.99438 3.67 0.57 10 5
7.3 0.18 0.29 1.2 0.044 12 143 0.9918 3.2 0.48 11.3 7
7.3 0.38 0.23 6.5 0.05 18 102 0.99304 3.1 0.55 11.2 4
6.6 0.17 0.28 1.8 0.042 62 178 0.99204 3.15 0.42 10.2 5
5.8 0.28 0.27 2.6 0.054 30 156 0.9914 3.53 0.42 12.4 5
6.4 0.22 0.32 12 0.066 57 158 0.9992 3.6 0.43 9 6
7.1 0.32 0.24 13.1 0.05 52 204 0.998 3.1 0.49 8.8 5
6.7 0.27 0.69 1.2 0.176 36 106 0.99288 2.96 0.43 9.2 6
6.8 0.15 0.41 12.9 0.044 79.5 183 0.99742 3.24 0.78 10.2 6
5 0.17 0.56 1.5 0.026 24 115 0.9906 3.48 0.39 10.8 7
6.5 0.28 0.34 3.6 0.04 29 121 0.99111 3.28 0.48 12.1 7
6.6 0.37 0.24 2 0.064 23 120 0.9946 3.32 0.54 9.4 5
6.5 0.23 0.38 1.3 0.032 29 112 0.99298 3.29 0.54 9.7 5
6.9 0.14 0.38 1 0.041 22 81 0.99043 3.03 0.54 11.4 6
8.9 0.27 0.28 0.8 0.024 29 128 0.98984 3.01 0.35 12.4 6
6.7 0.14 0.46 1.6 0.036 15 92 0.99264 3.37 0.49 10.9 5
9.1 0.28 0.49 2 0.059 10 112 0.9958 3.15 0.46 10.1 5
6.1 0.21 0.3 6.3 0.039 47 136 0.99068 3.27 0.31 12.7 6
8.1 0.4 0.32 7.9 0.031 23 118 0.99176 3.05 0.46 13.3 7
6 0.2 0.26 6.8 0.049 22 93 0.9928 3.15 0.42 11 6
6.3 0.35 0.26 17.6 0.061 59 198 0.99918 3.11 0.49 8.8 5
7.3 0.3 0.22 6.4 0.056 44 168 0.9947 3.13 0.35 10.1 6
7.7 0.16 0.36 5.9 0.054 25 148 0.99578 3.25 0.54 10.2 6
6.6 0.3 0.3 4.8 0.17 60 166 0.9946 3.18 0.47 9.4 5
6.2 0.45 0.26 4.4 0.063 63 206 0.994 3.27 0.52 9.8 4
7.6 0.19 0.37 13.1 0.033 52 151 0.99726 3.18 0.79 10.4 6
7.3 0.31 0.69 10.2 0.041 58 160 0.9977 3.06 0.45 8.6 5
6.8 0.27 0.3 13 0.047 69 160 0.99705 3.16 0.5 9.6 6
6.3 0.2 0.19 12.3 0.048 54 145 0.99668 3.16 0.42 9.3 6
6.5 0.26 0.24 10.8 0.042 47 130 0.996 3.08 0.4 10.1 6
5.9 0.29 0.28 3.2 0.035 16 117 0.98959 3.26 0.42 12.6 6
6.4 0.19 0.42 2.9 0.032 32 83 0.9908 3.3 0.41 11.7 6
6.3 0.32 0.26 12 0.049 63 170 0.9961 3.14 0.55 9.9 6
6.3 0.33 0.2 17.9 0.066 36 161 0.9991 3.14 0.51 8.8 5
7.1 0.25 0.25 1.6 0.046 50 181 0.9925 3.2 0.42 11 7
5.8 0.27 0.27 12.3 0.045 55 170 0.9972 3.28 0.42 9.3 6
7.2 0.27 0.28 15.2 0.046 6 41 0.99665 3.17 0.39 10.9 6
7.3 0.22 0.5 13.7 0.049 56 189 0.9994 3.24 0.66 9 6
6 0.2 0.26 14.7 0.045 53 125 0.99836 2.99 0.69 9.4 6
7 0.2 0.49 5.9 0.038 39 128 0.9938 3.21 0.48 10.8 6
8.4 0.58 0.27 12.15 0.033 37 116 0.9959 2.99 0.39 10.8 6
6.7 0.3 0.49 4.8 0.034 36 158 0.9945 3.12 0.45 9.9 6
7.8 0.16 0.41 1.7 0.026 29 140 0.991 3.02 0.78 12.5 6
6.8 0.29 0.49 1.4 0.142 52 148 0.9937 3.08 0.49 9 6
8.4 0.17 0.31 6.7 0.038 29 132 0.9945 3.1 0.32 10.6 7
5.7 0.26 0.27 4.1 0.201 73.5 189.5 0.9942 3.27 0.38 9.4 6
7.2 0.6 0.2 9.9 0.07 21 174 0.9971 3.03 0.54 9.1 5
6.5 0.32 0.34 5.7 0.044 27 91 0.99184 3.28 0.6 12 7
6.6 0.25 0.3 14.4 0.052 40 183 0.998 3.02 0.5 9.1 6
6.7 0.16 0.32 12.5 0.035 18 156 0.99666 2.88 0.36 9 6
7.6 0.27 0.29 2.5 0.059 37 115 0.99328 3.09 0.37 9.8 5
7.2 0.31 0.5 13.3 0.056 68 195 0.9982 3.01 0.47 9.2 5
6.7 0.25 0.13 1.2 0.041 81 174 0.992 3.14 0.42 9.8 5
6.3 0.21 0.29 11.7 0.048 49 147 0.99482 3.22 0.38 10.8 5
6.7 0.18 0.37 1.3 0.027 42 125 0.98939 3.24 0.37 12.8 7
6.3 0.24 0.55 8.1 0.04 67 216 0.99596 3.24 0.5 9.2 5
6.8 0.46 0.26 2.7 0.042 28 83 0.99114 3.38 0.51 12 8
7.2 0.55 0.09 1.5 0.108 16 151 0.9938 3.07 0.57 9.2 4
5.6 0.21 0.4 1.3 0.041 81 147 0.9901 3.22 0.95 11.6 8
7.1 0.24 0.41 17.8 0.046 39 145 0.9998 3.32 0.39 8.7 5
7.2 0.39 0.62 11 0.047 66 178 0.9976 3.16 0.5 8.7 5
5.9 0.19 0.37 0.8 0.027 3 21 0.9897 3.09 0.31 10.8 5
6.9 0.56 0.26 10.9 0.06 55 193 0.9969 3.21 0.44 9.4 5
6.3 0.23 0.22 17.45 0.054 42 151 0.99853 3.12 0.6 9.3 6
6 0.29 0.27 2.3 0.044 20 117 0.9895 3.31 0.41 12.7 7
7.3 0.22 0.37 14.3 0.063 48 191 0.9978 2.89 0.38 9 6
6.3 0.33 0.27 1.2 0.046 34 175 0.9934 3.37 0.54 9.4 6
6.5 0.23 0.25 17.3 0.046 15 110 0.99828 3.15 0.42 9.2 6
7.7 0.25 0.3 7.8 0.038 67 196 0.99555 3.1 0.5 10.1 5
6.5 0.29 0.42 10.6 0.042 66 202 0.99674 3.24 0.53 9.5 6
5.7 0.4 0.35 5.1 0.026 17 113 0.99052 3.18 0.67 12.4 6
8.7 0.23 0.32 13.4 0.044 35 169 0.99975 3.12 0.47 8.8 7
7.1 0.55 0.13 1.7 0.073 21 165 0.994 2.97 0.58 9.2 6
7.7 0.29 0.48 2.3 0.049 36 178 0.9931 3.17 0.64 10.6 6
7.2 0.4 0.62 10.8 0.041 70 189 0.9976 3.08 0.49 8.6 4
6.7 0.31 0.32 14.5 0.038 6 79 0.99412 3.14 0.34 12.5 5
9.5 0.42 0.41 2.3 0.034 22 145 0.9951 3.06 0.52 11 6
4.7 0.455 0.18 1.9 0.036 33 106 0.98746 3.21 0.83 14 7
6.6 0.23 0.2 11.4 0.044 45 131 0.99604 2.96 0.51 9.7 6
6.4 0.24 0.29 11.4 0.051 32 166 0.9968 3.31 0.45 9.5 5
8 0.27 0.57 10.4 0.053 18 134 0.99732 3.12 0.68 9 5
8.2 0.2 0.49 3.5 0.057 14 108 0.9928 3.19 0.35 11.5 6
6.5 0.34 0.36 11 0.052 53 247 0.9984 3.44 0.55 9.3 6
6.5 0.25 0.27 15.2 0.049 75 217 0.9972 3.19 0.39 9.9 5
5.2 0.44 0.04 1.4 0.036 43 119 0.9894 3.36 0.33 12.1 8
6.9 0.3 0.36 0.9 0.037 40 156 0.98968 3.08 0.36 12.1 6
6.5 0.23 0.33 13.8 0.042 25 139 0.99695 3.35 0.56 10.4 6
5.5 0.28 0.21 1.6 0.032 23 85 0.99027 3.42 0.42 12.5 5
7.8 0.31 0.4 1.6 0.027 20 87 0.9911 3.15 0.48 11.9 6
5.4 0.375 0.4 3.3 0.054 29 147 0.99482 3.42 0.52 9.1 5
7.2 0.29 0.4 13.6 0.045 66 231 0.9977 3.08 0.59 9.6 6
6.7 0.27 0.69 1.2 0.176 36 106 0.99288 2.96 0.43 9.2 6
7.5 0.23 0.68 11 0.047 37 133 0.9978 2.99 0.38 8.8 5
6.2 0.3 0.26 13.4 0.046 57 206 0.99775 3.17 0.43 9.5 6
6.4 0.23 0.35 4.6 0.039 43 147 0.99216 3.18 0.4 11 7
6.4 0.29 0.24 3.2 0.037 31 95 0.98942 2.9 0.66 12.6 7
7.9 0.21 0.39 2 0.057 21 138 0.99176 3.05 0.52 10.9 5
6.3 0.2 0.4 1.5 0.037 35 107 0.9917 3.46 0.5 11.4 6
10.7 0.22 0.56 8.2 0.044 37 181 0.998 2.87 0.68 9.5 6
8.2 0.52 0.34 1.2 0.042 18 167 0.99366 3.24 0.39 10.6 5
6 0.22 0.25 11.1 0.056 112 177 0.9961 3.08 0.36 9.4 6
8.5 0.56 0.74 17.85 0.051 51 243 1.0005 2.99 0.7 9.2 5
8.2 0.3 0.44 12.4 0.043 52 154 0.99452 3.04 0.33 12 6
5 0.3 0.33 3.7 0.03 54 173 0.9887 3.36 0.3 13 7
5.8 0.19 0.33 4.2 0.038 49 133 0.99107 3.16 0.42 11.3 7
7 0.33 0.32 1.2 0.053 38 138 0.9906 3.13 0.28 11.2 6
6.5 0.14 0.32 2.7 0.037 18 89 0.9924 3.4 0.74 11.5 7
6.7 0.24 0.29 14.9 0.053 55 136 0.99839 3.03 0.52 9 5
6.7 0.28 0.34 8.9 0.048 32 111 0.99455 3.25 0.54 11 7
5.5 0.3 0.25 1.9 0.029 33 118 0.98972 3.36 0.66 12.5 6
7.4 0.27 0.26 11.8 0.053 55 173 0.99699 3.11 0.6 9.8 5
5.8 0.32 0.31 2.7 0.049 25 153 0.99067 3.44 0.73 12.2 7
6.6 0.32 0.24 1.3 0.06 42.5 204 0.99512 3.59 0.51 9.2 5
6.3 0.43 0.32 8.8 0.042 18 106 0.99172 3.28 0.33 12.9 7
7.6 0.28 0.39 1.2 0.038 21 115 0.994 3.16 0.67 10 6
7.5 0.32 0.26 1.8 0.042 13 133 0.9938 3.07 0.38 9.5 5
6.7 0.3 0.29 2.8 0.025 37 107 0.99159 3.31 0.63 11.3 7
6.6 0.23 0.27 5.6 0.043 43 164 0.9953 3.27 0.76 9.5 5
6.9 0.21 0.62 6.3 0.042 7 109 0.99358 2.96 0.59 10.2 6
8.5 0.15 0.49 1.5 0.031 17 122 0.9932 3.03 0.4 10.3 6
7.1 0.21 0.4 1.2 0.069 24 156 0.9928 3.42 0.43 10.6 6
5.8 0.27 0.26 3.5 0.071 26 69 0.98994 3.1 0.38 11.5 6
6.8 0.26 0.4 7.5 0.046 45 179 0.99583 3.2 0.49 9.3 5
6.1 0.27 0.31 1.5 0.035 17 83 0.99076 3.32 0.44 11.1 7
8.4 0.18 0.42 5.1 0.036 7 77 0.9939 3.16 0.52 11.7 5
7.3 0.33 0.22 1.4 0.041 40 177 0.99287 3.14 0.48 9.9 5
7.2 0.22 0.28 7.2 0.06 41 132 0.9935 3.08 0.59 11.3 6
7.3 0.32 0.34 6.6 0.032 24 112 0.99505 3.22 0.46 9.8 6
5.8 0.13 0.22 12.7 0.058 24 183 0.9956 3.32 0.42 11.7 6
6.3 0.27 0.49 1.2 0.063 35 92 0.9911 3.38 0.42 12.2 6
7.7 0.34 0.28 11 0.04 31 117 0.99815 3.27 0.29 9.2 6
6.5 0.24 0.32 7.6 0.038 48 203 0.9958 3.45 0.54 9.7 7
7.3 0.29 0.3 13 0.043 46 238 0.9986 3.06 0.41 8.7 6
6.9 0.19 0.33 1.6 0.043 63 149 0.9925 3.44 0.52 10.8 5
7.2 0.32 0.4 8.7 0.038 45 154 0.99568 3.2 0.47 10.4 6
6.7 0.41 0.27 2.6 0.033 25 85 0.99086 3.05 0.34 11.7 6
8.8 0.19 0.3 5 0.028 34 120 0.99242 2.94 0.47 11.2 5
7.4 0.39 0.23 7 0.033 29 126 0.994 3.14 0.42 10.5 5
6.2 0.55 0.45 12 0.049 27 186 0.9974 3.17 0.5 9.3 6
6.8 0.28 0.29 11.9 0.052 51 149 0.99544 3.02 0.58 10.4 6
7.7 0.17 0.52 5.9 0.017 21 84 0.9929 3.14 0.4 11.9 7
6.6 0.16 0.25 9.8 0.049 59.5 137 0.995 3.16 0.38 10 6
8.5 0.19 0.49 3.5 0.044 29 117 0.9938 3.14 0.51 10.1 6
6.2 0.22 0.2 20.8 0.035 58 184 1.0002 3.11 0.53 9 6
6.2 0.35 0.29 7.3 0.044 56 244 0.9956 3.36 0.55 10 6
7 0.57 0.1 8.3 0.094 23 188 0.9972 3.4 0.47 9.2 4
6.4 0.25 0.32 11.3 0.038 69 192 0.99573 3.14 0.5 10.2 6
6.5 0.22 0.29 7.4 0.028 16 87 0.99311 3.15 0.56 10.9 7
6.6 0.23 0.3 14.9 0.051 33 118 0.99835 3.04 0.54 9 6
6 0.16 0.3 6.7 0.043 43 153 0.9951 3.63 0.46 10.6 5
7.4 0.19 0.31 14.5 0.045 39 193 0.9986 3.1 0.5 9.2 6
7.15 0.17 0.24 9.6 0.119 56 178 0.99578 3.15 0.44 10.2 6
7.3 0.22 0.41 15.4 0.05 55 191 1 3.32 0.59 8.9 6
6.4 0.16 0.44 1.2 0.051 39 122 0.99058 3.11 0.75 11.3 7
6.1 0.22 0.46 1.8 0.16 34 74 0.9884 3.19 0.33 13.4 6
6.6 0.4 0.46 6.2 0.056 42 241 0.9968 3.5 0.6 9.9 5
6.1 0.25 0.28 10 0.055 56 131 0.994 3.22 0.35 10.9 6
6.7 0.48 0.32 1.4 0.021 22 121 0.9889 3.15 0.53 12.7 7
6.6 0.325 0.49 7.7 0.049 53 217 0.996 3.16 0.4 9.3 5
6.2 0.12 0.34 1.5 0.045 43 117 0.9939 3.42 0.51 9 6
6.7 0.21 0.34 1.5 0.035 45 123 0.98949 3.24 0.36 12.6 7
8.5 0.28 0.34 13.8 0.041 32 161 0.9981 3.13 0.4 9.9 6
5.9 0.19 0.26 7.4 0.034 33 123 0.995 3.49 0.42 10.1 6
8.4 0.22 0.28 18.8 0.028 55 130 0.998 2.96 0.35 11.6 5
6.1 0.29 0.27 1.7 0.024 13 76 0.9893 3.21 0.51 12.6 7
6.5 0.36 0.31 13.55 0.053 20 113 0.99544 3.2 0.56 11 6
5.7 0.255 0.65 1.2 0.079 17 137 0.99307 3.2 0.42 9.4 5
6.8 0.19 0.34 1.9 0.04 41 108 0.99 3.25 0.45 12.9 6
7.1 0.31 0.5 14.5 0.059 6 148 0.9983 2.94 0.44 9.1 5
6.4 0.45 0.07 1.1 0.03 10 131 0.9905 2.97 0.28 10.8 5
6 0.17 0.29 9.7 0.044 33 98 0.99536 3.12 0.36 9.2 6
7.1 0.26 0.3 2 0.031 13 128 0.9917 3.19 0.49 11.4 5
6.2 0.35 0.2 18.1 0.069 33 158 0.99908 3.15 0.5 8.8 6
5.8 0.19 0.49 4.9 0.04 44 118 0.9935 3.34 0.38 9.5 7
5.9 0.24 0.26 12.3 0.053 34 134 0.9972 3.34 0.45 9.5 6
9.2 0.34 0.54 17.3 0.06 46 235 1.0018 3.08 0.61 8.8 6
7.1 0.14 0.35 1.4 0.039 24 128 0.99212 2.97 0.68 10.4 5
7.5 0.3 0.21 6.55 0.026 33 143 0.99244 2.92 0.35 11.1 5
6 0.32 0.3 1.9 0.033 41 142 0.98912 3.29 0.42 12.8 7
8.1 0.2 0.28 0.9 0.023 49 87 0.99062 2.92 0.36 11.1 6
5.4 0.3 0.3 1.2 0.029 25 93 0.98742 3.31 0.4 13.6 7
5.4 0.45 0.27 6.4 0.033 20 102 0.98944 3.22 0.27 13.4 8
5.9 0.3 0.29 1.1 0.036 23 56 0.9904 3.19 0.38 11.3 5
6.8 0.32 0.34 6 0.05 5 129 0.9953 3.19 0.4 9.1 5
6.6 0.27 0.31 5.3 0.137 35 163 0.9951 3.2 0.38 9.3 5
6.2 0.34 0.28 7.5 0.034 40 197 0.99485 3.14 0.6 9.7 5
6.6 0.27 0.49 7.8 0.049 62 217 0.9959 3.17 0.45 9.4 6
6.8 0.15 0.32 8.8 0.058 24 110 0.9972 3.4 0.4 8.8 6
7.3 0.49 0.32 5.2 0.043 18 104 0.9952 3.24 0.45 10.7 4
6.4 0.38 0.2 5.3 0.117 57 181 0.99459 3.24 0.43 9.5 6
7.3 0.3 0.42 7.35 0.025 51 175 0.9928 3.04 0.32 11.4 6
6.3 0.12 0.36 2.1 0.044 47 146 0.9914 3.27 0.74 11.4 7
5 0.55 0.14 8.3 0.032 35 164 0.9918 3.53 0.51 12.5 8
6 0.11 0.47 10.6 0.052 69 148 0.9958 2.91 0.34 9.3 4
5.3 0.26 0.23 5.15 0.034 48 160 0.9952 3.82 0.51 10.5 7
7.6 0.19 0.41 1.1 0.04 38 143 0.9907 2.92 0.42 11.4 5
6 0.32 0.46 1.5 0.05 56 189 0.99308 3.24 0.49 9.6 5
6.6 0.27 0.25 3.1 0.052 41 188 0.9915 3.24 0.4 11.3 5
6.6 0.285 0.49 11.4 0.035 57 137 0.99732 3.08 0.54 8.9 6
6.9 0.32 0.26 8.3 0.053 32 180 0.9965 3.25 0.51 9.2 6
6.4 0.2 0.15 6.6 0.046 26 113 0.99408 2.99 0.58 9.9 6
7.3 0.21 0.33 1 0.037 66 144 0.9923 3.11 0.52 10.2 6
5.9 0.29 0.16 7.9 0.044 48 197 0.99512 3.21 0.36 9.4 5
6.3 0.4 0.24 5.1 0.036 43 131 0.99186 3.24 0.44 11.3 6
7.7 0.34 0.58 11.1 0.039 41 151 0.9978 3.06 0.49 8.6 5
7.5 0.23 0.3 1.2 0.03 27 80 0.99192 3.05 0.68 10.5 5
8.3 0.2 0.49 1.7 0.038 38 167 0.9939 3.05 0.37 10.1 6
6.7 0.39 0.24 2.7 0.017 22 80 0.99084 3.03 0.37 11.5 5
7.8 0.27 0.35 1.2 0.05 36 140 0.99138 3.09 0.45 11.2 5
6.4 0.15 0.31 1.1 0.044 25 96 0.9932 3.54 0.51 10.3 6
6.6 0.19 0.33 1.8 0.035 42 148 0.99196 3.15 0.36 10.2 5
7.6 0.19 0.38 10.6 0.06 48 174 0.9962 3.13 0.38 10.5 6
6.6 0.24 0.27 10.3 0.047 54 219 0.99742 3.04 0.45 8.8 5
6.9 0.19 0.6 4 0.037 6 122 0.99255 2.92 0.59 10.4 4
6.1 0.2 0.25 1.2 0.038 34 128 0.9921 3.24 0.44 10.1 5
6.8 0.15 0.41 12.9 0.044 79.5 183 0.99742 3.24 0.78 10.2 6
6.7 0.25 0.34 12.85 0.048 30 161 0.9986 3.44 0.47 9.5 6
6.3 0.25 0.44 11.6 0.041 48 195 0.9968 3.18 0.52 9.5 5
7.6 0.13 0.34 9.3 0.062 40 126 0.9966 3.21 0.39 9.6 5
6.7 0.3 0.44 18.75 0.057 65 224 0.99956 3.11 0.53 9.1 5
6.6 0.24 0.3 13 0.052 18 143 0.99825 3.37 0.49 9.4 6
5.8 0.4 0.42 4.4 0.047 38.5 245 0.9937 3.25 0.57 9.6 6
6.9 0.36 0.34 4.2 0.018 57 119 0.9898 3.28 0.36 12.7 9
6.9 0.19 0.35 13.5 0.038 49 118 0.99546 3 0.63 10.7 6
6.8 0.24 0.34 5.1 0.038 31 99 0.9921 3.24 0.46 11.8 6
7.1 0.44 0.62 11.8 0.044 52 152 0.9975 3.12 0.46 8.7 6
9.2 0.71 0.23 6.2 0.042 15 93 0.9948 2.89 0.34 10.1 6
5.9 0.32 0.26 1.5 0.057 17 141 0.9917 3.24 0.36 10.7 5
6.8 0.26 0.22 4.8 0.041 110 198 0.99437 3.29 0.67 10.6 5
5.6 0.23 0.25 8 0.043 31 101 0.99429 3.19 0.42 10.4 6
5 0.27 0.32 4.5 0.032 58 178 0.98956 3.45 0.31 12.6 7
6.4 0.17 0.32 2.4 0.048 41 200 0.9938 3.5 0.5 9.7 6
6.4 0.28 0.41 6.8 0.045 61 216 0.9952 3.09 0.46 9.4 5
7 0.29 0.37 4.9 0.034 26 127 0.9928 3.17 0.44 10.8 6
